map_id,student_id,course_id
123408,10404,559
126910,10404,1005
130029,10404,1202
133420,10411,1300
121763,10411,1333
124324,10412,962
127574,10413,559
125747,10413,1422
128118,10426,964
124771,10426,1152
130505,10426,1517
125518,10426,1677
128274,10435,916
123222,10435,1524
123378,10435,1700
120379,10438,573
120541,10438,814
121250,10438,1253
129034,10444,701
128298,10444,1300
133481,10448,573
123122,10452,916
120631,10452,1004
128983,10459,1374
121112,10462,766
121253,10468,808
132488,10470,559
122053,10470,624
120787,10470,1102
132721,10474,1343
134172,10474,1553
131746,10474,1677
121837,10482,575
132354,10482,1036
120838,10485,1057
127562,10485,1164
130655,10494,759
132481,10496,701
128547,10496,906
131801,10497,1212
131798,10502,669
132296,10502,1670
134260,10515,1598
124861,10522,1571
121428,10522,1677
127948,10527,1101
123371,10527,1517
124354,10536,1949
121678,10539,794
130041,10539,814
120275,10539,998
120449,10539,1005
120783,10539,1228
131548,10539,1754
132464,10539,1757
127349,10546,1216
120327,10547,1073
121020,10547,1538
128257,10553,1216
133046,10562,513
131486,10562,1292
129210,10563,701
129490,10573,712
132990,10577,1005
130798,10579,1034
132743,10596,881
133144,10601,1571
133619,10607,1253
125295,10610,1034
127852,10610,1538
122282,10631,964
128765,10631,1951
128726,10641,915
134117,10641,1055
124270,10641,1422
130174,10653,858
123171,10653,915
132846,10653,1004
133762,10653,1152
133052,10658,513
125680,10658,1757
123604,10671,911
127398,10671,915
124271,10672,1757
124597,10673,794
134696,10673,961
129301,10673,1352
134480,10683,759
126185,10683,1359
127474,10683,1538
133708,10683,1948
129431,10707,1482
130703,10716,1359
130347,10734,962
129001,10745,1908
133397,10746,654
126462,10746,1034
126243,10746,1036
133528,10772,1435
121527,10772,1984
128504,10775,814
132410,10775,1571
133282,10775,1778
127539,10792,559
132108,10792,1555
134207,10792,1757
129494,10794,1522
131236,10794,1757
127408,10800,962
128524,10800,1517
130807,10804,1102
123183,10804,1482
130057,10804,1830
128654,10804,1908
134827,10807,735
131832,10809,1908
124993,10812,834
127027,10812,1960
132163,10822,1300
126436,10824,964
123018,10826,876
128623,10826,915
131888,10837,906
122982,10846,998
129288,10846,1670
128477,10849,1365
128864,10849,1482
127942,10852,559
134521,10852,712
132165,10855,1365
122242,10858,947
134097,10861,1830
130790,10877,998
130400,10877,1830
133802,10878,1352
120996,10880,814
132261,10887,1555
120429,10899,1101
130746,10900,858
134864,10900,962
121785,10908,915
130034,10910,1060
130280,10924,756
130382,10924,1587
129307,10925,735
127830,10925,1496
128625,10925,1522
131681,10931,962
134648,10931,1036
123191,10931,1374
131517,10939,1496
126480,10939,1670
129927,10949,624
128955,10949,1164
126619,10949,1374
122009,10957,808
128440,10957,947
133795,10957,1102
128081,10957,1352
131635,10957,1553
129648,10957,1949
126045,10961,1571
129739,10961,1830
127650,10961,1914
129353,10962,531
121603,10962,1517
122307,10962,1677
124589,10971,513
129926,10972,1598
126131,10972,1960
134042,10979,973
121903,10979,1333
129740,10979,1677
133275,10983,916
127403,10983,1300
124058,10985,876
130566,10986,624
129502,10986,858
126876,10986,1598
125035,10986,1914
133710,10987,575
124562,10987,858
122485,10990,1496
122465,11003,964
123461,11004,1948
129810,11011,531
125688,11011,618
122084,11011,915
124428,11011,1352
124040,11016,1102
125825,11016,1202
127970,11016,1352
134168,11016,1422
126514,11016,1677
133584,11021,712
122522,11021,1300
129451,11022,624
122857,11022,759
134843,11022,792
131169,11022,1555
122436,11024,1524
126749,11025,766
125655,11025,962
123409,11025,1700
126675,11029,756
123891,11029,1374
134254,11029,1524
124215,11032,1073
128467,11038,1060
132963,11038,1300
126004,11038,1359
130526,11038,1778
120091,11043,735
131395,11044,1409
123162,11045,814
131000,11045,1176
120208,11045,1184
132641,11047,1034
134058,11056,1778
125062,11058,1101
121942,11058,1487
126728,11064,701
125481,11064,1677
128555,11064,1757
133045,11066,573
130978,11066,1496
128211,11066,1517
123422,11066,1948
127193,11067,906
127069,11067,962
134412,11067,1374
133761,11067,1678
120286,11070,1101
121364,11070,1102
129567,11070,1184
128499,11070,1340
125624,11070,1913
127612,11081,1757
122740,11083,1517
127733,11085,881
121410,11085,1914
126226,11092,1228
129464,11094,735
130184,11094,911
132734,11094,1060
123479,11094,1152
132445,11094,1949
126776,11108,575
120359,11108,1960
125897,11111,1913
122300,11118,531
128244,11118,669
121388,11118,735
132583,11118,906
127238,11118,1176
132338,11122,834
120979,11123,669
122258,11123,906
128192,11123,1524
123217,11127,947
133941,11127,973
132132,11127,1101
134740,11127,1228
126288,11127,1435
125993,11129,808
121519,11129,1553
130196,11130,973
121740,11130,1057
126042,11139,915
133187,11139,1057
126033,11139,1670
122586,11145,618
130451,11146,701
134087,11146,766
131950,11146,947
126179,11146,1482
128296,11146,1984
124689,11148,1571
131880,11148,1913
124156,11155,513
120809,11155,756
131925,11155,1908
132763,11157,1300
124082,11158,814
127734,11158,998
133583,11158,1004
131137,11158,1212
133781,11158,1333
133086,11158,1678
132875,11160,759
133453,11160,766
127272,11167,1538
132003,11180,1102
121662,11189,1060
122537,11189,1524
128230,11189,1974
128138,11201,766
132836,11202,998
133586,11202,1365
133581,11202,1974
126756,11203,1102
132198,11203,1984
125047,11214,1754
132088,11222,1202
120264,11222,1948
129598,11229,1524
132539,11229,1914
131510,11232,1292
124778,11232,1908
127801,11232,1974
130372,11238,531
123125,11238,654
125097,11242,1228
125604,11250,1055
133576,11250,1598
127944,11272,808
123689,11272,947
121439,11272,1524
133739,11273,1949
128154,11276,735
125199,11276,1538
123037,11282,669
120599,11289,1948
125955,11291,1538
129402,11292,756
122240,11292,1913
125372,11296,1164
131600,11296,1202
134220,11300,584
120499,11303,618
124336,11303,1787
122919,11303,1951
122143,11317,1101
133400,11317,1333
129419,11317,1949
121744,11324,1055
132870,11324,1517
125779,11325,808
127502,11325,1359
127960,11328,1678
134079,11329,962
125044,11329,1073
127016,11329,1677
122216,11333,1984
126225,11334,1176
133758,11334,1212
133253,11334,1949
125050,11342,1060
128427,11342,1073
128021,11347,1253
130116,11347,1409
131819,11351,1333
131687,11351,1949
124670,11368,1522
134404,11368,1555
121355,11373,531
132564,11373,834
120892,11373,876
125645,11373,1487
133523,11373,1496
130861,11376,1202
128740,11383,766
129517,11383,1005
125366,11392,1949
122607,11407,1036
121766,11407,1333
127140,11407,1960
132623,11410,906
133205,11422,814
132120,11422,1034
133632,11422,1036
122520,11423,1571
120671,11423,1913
132829,11424,916
132435,11434,1005
130168,11434,1830
123258,11448,1036
126378,11448,1073
122277,11452,735
121548,11464,916
123391,11464,1365
133946,11474,513
131496,11474,618
122746,11474,766
120513,11486,669
122036,11486,1700
127829,11486,1778
126763,11489,1253
123784,11494,669
120994,11495,1359
123029,11495,1422
131712,11495,1974
124426,11502,624
133850,11502,964
131041,11507,1571
130330,11508,618
122408,11511,1101
121291,11512,1359
128429,11517,1184
120755,11517,1553
126232,11518,1343
127864,11520,756
127096,11520,1487
125253,11522,1034
133304,11522,1055
131731,11522,1571
121680,11525,712
134543,11525,947
122144,11538,915
133344,11538,1005
127462,11541,1253
133569,11541,1984
130410,11553,1292
128483,11562,1700
124797,11563,906
129383,11563,1908
128237,11565,669
134793,11565,881
126707,11577,654
134702,11577,792
126974,11577,1365
125232,11577,1538
127945,11582,1300
126579,11590,759
122543,11590,1034
124858,11590,1830
123949,11596,1359
122533,11601,575
132230,11601,1057
127616,11601,1677
121891,11627,584
130872,11627,901
122411,11627,947
132337,11628,531
130346,11628,916
120800,11628,1409
129613,11630,1152
121238,11631,1300
133090,11636,1670
129832,11638,1670
132360,11638,1913
125877,11638,1987
134968,11648,834
123404,11648,1365
128148,11648,1670
133841,11654,573
123635,11654,1571
123954,11656,1060
124427,11674,973
124118,11678,1374
128481,11678,1670
129857,11686,531
123074,11686,1365
122934,11689,1700
125362,11692,876
121848,11692,1830
127331,11693,1675
133834,11706,756
120009,11706,834
128757,11706,1152
127275,11715,531
122003,11764,1987
128871,11769,964
128758,11772,961
129145,11784,1340
120494,11791,792
131193,11791,973
130430,11795,624
131330,11795,973
130750,11796,834
124741,11798,756
127736,11814,1228
132282,11814,1292
120626,11814,1555
127123,11821,947
129772,11821,1522
125273,11824,1984
123020,11826,911
124131,11828,1496
133812,11828,1948
134374,11828,1960
132484,11830,858
122671,11830,916
124349,11843,1365
121700,11843,1587
126557,11847,1670
128179,11854,947
124390,11857,1102
123045,11857,1949
121208,11861,962
120094,11865,1036
130239,11865,1300
121648,11865,1598
127975,11865,1675
121472,11869,1333
128385,11869,1914
120424,11869,1951
124284,11870,1343
128604,11874,911
129264,11875,735
133932,11875,1004
131978,11875,1101
124651,11876,669
134385,11876,1496
120938,11887,513
130724,11887,808
121976,11887,1948
125581,11891,901
129540,11891,1830
130595,11902,1914
125152,11931,584
129919,11931,1555
134120,11933,1487
132754,11940,906
126746,11946,1202
126006,11946,1359
133913,11959,858
127126,11959,1164
134528,11969,1754
129045,11969,1757
132750,11969,1834
128610,11974,1343
127561,11974,1834
134038,11974,1913
127171,11978,1778
122076,11979,735
127177,11979,1778
121060,11979,1987
129440,11981,1228
123575,11984,618
125945,11984,735
123392,11984,1152
133325,11984,1834
133479,11998,858
131426,11998,973
120419,12003,575
124210,12003,1359
132294,12003,1778
129278,12018,1987
131262,12021,947
122697,12028,1830
124119,12046,858
131239,12046,1102
125256,12046,1987
134085,12057,735
129280,12057,1176
132466,12060,559
128670,12060,1365
125608,12060,1487
123756,12062,1055
126753,12065,1522
127350,12066,834
131518,12069,973
122504,12069,1517
122011,12077,1152
126134,12088,1754
127175,12090,858
121201,12090,1571
128922,12090,1700
134305,12091,654
123013,12091,876
127952,12097,1343
125066,12097,1374
127712,12097,1435
132776,12104,701
123796,12104,1352
124303,12118,858
129816,12138,618
120804,12138,1057
121086,12144,701
126173,12144,1517
130013,12150,916
133975,12150,1553
124299,12151,814
134555,12151,1522
124027,12166,584
122698,12166,794
127385,12166,881
129548,12166,1365
133433,12166,1522
127407,12181,1787
125200,12182,1253
121357,12182,1538
121213,12195,756
132680,12195,1670
133271,12195,1678
121186,12195,1949
132955,12199,618
129831,12210,1675
126176,12223,1343
126028,12223,1422
122625,12223,1587
121234,12225,531
132509,12225,1004
128026,12228,1202
131123,12239,962
121495,12244,906
122623,12244,1164
128137,12246,624
128341,12246,1057
120964,12263,1036
129751,12263,1951
132071,12264,962
128022,12264,1034
122332,12268,513
129649,12268,669
131035,12268,834
133342,12280,962
121946,12280,1517
128088,12281,1202
121979,12281,1553
125749,12285,1374
128657,12285,1754
128064,12285,1778
125757,12298,573
126603,12298,998
126356,12300,808
132061,12300,961
130318,12314,792
121887,12314,1517
129979,12314,1949
128801,12321,1333
133616,12321,1340
124719,12326,735
126967,12328,1292
132082,12342,735
134046,12343,756
131220,12352,1176
127982,12356,1057
122047,12356,1482
131704,12357,1435
127833,12363,1057
130951,12363,1587
134116,12377,1343
124035,12378,1374
121248,12381,1300
131784,12382,1517
131416,12383,916
132217,12383,947
134162,12386,573
130452,12398,1202
122392,12398,1352
132530,12398,1517
132463,12398,1787
129482,12402,531
130791,12402,1524
122977,12404,964
128488,12405,915
129286,12405,1830
120847,12405,1951
130202,12408,834
124994,12408,1216
125370,12408,1365
134513,12408,1422
127434,12414,1005
129156,12414,1987
133594,12420,1587
134275,12427,1522
132322,12431,735
123430,12431,906
129233,12431,1216
129881,12431,1974
122291,12439,1522
129837,12444,1101
127516,12444,1517
124961,12457,1057
132226,12461,513
121759,12461,1055
130789,12465,1034
130299,12465,1949
132347,12475,906
124135,12475,1700
128606,12476,834
133866,12482,1176
121276,12485,1951
130177,12486,584
123089,12492,1333
131007,12492,1670
125162,12503,964
125571,12503,1984
127430,12509,947
124251,12509,1524
124328,12511,559
134360,12520,876
126001,12520,1359
124494,12520,1830
126596,12526,654
120064,12526,1524
124821,12526,1553
127917,12551,1974
129095,12552,901
121534,12556,1670
123460,12558,624
126019,12564,1365
134465,12564,1524
132605,12580,701
126474,12580,1487
122141,12580,1984
120194,12582,618
127431,12582,901
128596,12596,881
121822,12608,701
128533,12608,1409
134420,12614,1949
133073,12627,947
129961,12627,1228
128086,12628,756
131533,12628,1005
129955,12628,1253
131061,12628,1340
122775,12632,1152
120427,12632,1216
123313,12668,1908
126170,12673,1036
133139,12674,756
123992,12674,1487
120621,12674,1830
123170,12675,814
128055,12697,1292
125762,12712,1055
124525,12712,1409
133327,12712,1757
123355,12716,911
126945,12719,1830
126048,12722,794
131904,12722,1176
125440,12729,906
129585,12730,575
125284,12730,814
127330,12730,1176
134352,12733,573
126340,12733,575
127283,12733,1004
133609,12733,1005
120307,12746,1675
134045,12754,1060
125506,12754,1422
130661,12759,961
122515,12761,1005
131525,12766,1340
127749,12767,814
129250,12767,834
124704,12767,1374
129917,12768,1487
131703,12777,973
126824,12781,618
123517,12781,962
124701,12781,1202
120370,12781,1374
124109,12781,1914
126834,12783,1487
121537,12790,1228
120751,12791,1102
131790,12791,1987
131760,12792,1670
133694,12792,1787
132046,12799,901
128359,12799,1914
128335,12800,624
126055,12800,1700
122611,12806,1409
122566,12806,1678
121796,12806,1754
133652,12815,915
129015,12815,1055
134122,12818,1555
133091,12818,1754
127450,12831,808
120583,12831,834
133647,12834,559
125081,12834,792
130385,12841,911
125238,12845,1365
134510,12846,1834
122837,12855,654
126955,12855,1352
132251,12855,1949
128307,12867,654
125636,12867,1055
123732,12867,1300
131779,12900,906
134483,12900,1036
125625,12905,654
127480,12905,1487
124257,12910,794
122310,12910,1073
126737,12910,1787
120195,12914,998
128890,12917,1778
127121,12919,1055
124107,12942,712
126559,12942,1700
132851,12942,1984
124746,12955,1004
120827,12962,1340
123342,12962,1587
120900,12981,735
132049,12981,794
123065,12981,1409
125647,12983,1057
125641,12983,1152
126839,13010,1212
127355,13010,1333
127043,13010,1951
126024,13012,961
123601,13037,881
127725,13037,1102
131338,13039,618
122275,13039,1987
129936,13044,654
129158,13044,1787
129762,13046,559
121488,13046,1300
122429,13053,735
121374,13057,618
123990,13059,1176
120500,13059,1292
120155,13064,766
123679,13064,1036
126333,13066,1422
125738,13066,1435
128868,13069,513
126128,13075,1951
123963,13079,973
133729,13079,1212
122353,13091,1487
124422,13091,1538
134642,13092,1152
121543,13098,1036
134488,13101,573
129447,13101,1034
120294,13101,1677
134626,13101,1787
126846,13102,858
133360,13102,1036
120961,13106,669
131920,13106,1060
134200,13106,1754
132121,13114,834
133704,13118,712
134823,13118,881
134353,13130,947
128187,13130,1538
125588,13134,1678
133421,13140,669
132361,13140,1496
128315,13142,1374
134399,13143,1482
133411,13146,1253
121285,13146,1340
127501,13146,1553
126267,13149,1951
124319,13159,901
122136,13192,735
122265,13192,1004
123574,13195,701
131079,13195,1365
128248,13195,1487
127439,13197,669
129216,13197,766
124788,13197,1004
120485,13197,1184
132864,13197,1202
128287,13220,1164
131552,13220,1365
122699,13221,1374
133460,13221,1987
120373,13237,654
134517,13237,669
133219,13237,1004
130059,13244,1365
132134,13245,947
123876,13245,1409
124869,13245,1948
132238,13247,559
126405,13247,1522
120653,13249,759
132520,13251,834
124434,13257,1913
129272,13259,559
130089,13259,901
132765,13264,573
128961,13264,669
131050,13264,1678
131723,13270,1435
133291,13277,1057
134451,13277,1571
121235,13283,584
128279,13283,1951
128180,13289,964
121164,13289,1034
134769,13291,1005
126366,13291,1352
133731,13298,901
132976,13298,916
123996,13298,1352
130992,13302,1487
125734,13302,1555
129850,13312,669
127624,13312,1202
130713,13314,618
121217,13314,834
125858,13314,1216
122796,13317,1422
122951,13325,1524
128770,13325,1553
126044,13328,1170
122262,13339,911
132679,13359,876
123377,13359,1343
133348,13359,1787
124742,13366,1034
126381,13375,624
134140,13375,973
125602,13375,1496
123167,13381,1055
121480,13393,1482
124420,13398,962
134321,13399,701
126620,13399,1778
131706,13401,1202
122158,13401,1216
122889,13401,1598
130367,13407,794
123186,13407,1073
129196,13407,1538
127306,13407,1834
126779,13420,584
129489,13420,1005
128777,13421,1036
130368,13421,1587
127729,13431,1034
123312,13431,1060
129492,13434,881
129398,13438,1184
126318,13438,1524
134444,13442,1538
130465,13465,1333
127387,13471,814
133055,13501,531
133422,13509,701
121791,13509,1949
133293,13518,573
127716,13518,1202
126064,13525,766
133448,13530,1987
129773,13535,911
128668,13548,1913
124707,13548,1914
129057,13549,1359
123098,13554,1555
121262,13562,1984
120435,13565,1951
132034,13566,1073
129526,13570,584
125084,13571,962
127927,13571,1778
129601,13579,759
124138,13579,1987
129746,13580,808
131725,13580,1435
127159,13582,964
123143,13588,1517
133966,13588,1974
122498,13590,1073
125798,13590,1598
122868,13590,1754
121690,13596,559
124127,13596,1005
125746,13596,1292
133381,13597,1948
132448,13598,808
120363,13601,792
132876,13601,964
129610,13601,1754
130864,13601,1948
129384,13605,1292
126136,13605,1987
131136,13617,654
129894,13617,1152
134711,13617,1914
131343,13624,513
120320,13632,573
127976,13636,766
132514,13636,916
134301,13638,911
122591,13644,1202
123269,13644,1524
126336,13648,756
120448,13648,1055
127492,13648,1202
134230,13650,735
122426,13655,618
133819,13655,1005
127658,13655,1757
127170,13678,1101
122739,13680,712
123177,13680,1202
133080,13680,1677
120368,13681,759
130032,13681,1522
125986,13683,531
134229,13683,624
123036,13710,973
122639,13710,1176
128647,13722,808
120729,13722,998
129327,13722,1184
120060,13722,1343
124883,13724,1036
125456,13724,1202
130091,13733,794
131509,13743,573
128832,13751,1333
128216,13760,1055
122810,13760,1700
127887,13770,575
120855,13786,1830
126835,13790,1757
124678,13803,559
134643,13803,654
133311,13807,1482
120865,13807,1678
121024,13811,1102
134000,13816,513
133825,13816,1333
123251,13819,1333
131424,13835,1216
129898,13835,1333
124627,13835,1409
134814,13835,1830
131393,13838,961
134835,13843,1034
129732,13843,1951
129200,13843,1974
122029,13849,1228
120029,13849,1553
122388,13849,1913
127849,13856,701
133712,13858,575
134344,13858,1055
129934,13858,1343
134024,13858,1987
128289,13860,654
124550,13860,1176
133316,13860,1422
129039,13873,1060
125228,13873,1517
123821,13873,1754
133171,13874,1170
123464,13879,962
129748,13881,808
125979,13884,618
123765,13884,1538
130282,13887,1343
130777,13887,1670
131150,13901,1834
120536,13901,1987
127846,13905,575
126260,13912,1374
129994,13918,1522
134129,13918,1587
128221,13918,1951
130727,13918,1974
125660,13926,1102
134901,13926,1212
132497,13926,1253
127826,13926,1352
123703,13932,1700
130133,13934,1055
124596,13938,915
132126,13938,1974
129944,13947,1057
121752,13947,1300
123044,13964,1913
132843,13973,1757
123861,13974,1184
123338,13974,1678
129660,13988,1571
129187,13988,1598
130767,13991,916
121485,14000,1517
124444,14003,1073
127860,14005,947
122091,14005,1184
133722,14014,759
129317,14031,1184
125130,14031,1675
127327,14040,669
128780,14040,759
129132,14040,1340
124016,14041,1675
133441,14043,735
132187,14043,1184
121928,14045,1176
127034,14045,1987
122606,14049,1060
129687,14049,1960
120131,14053,1352
124962,14053,1778
129935,14056,584
129011,14064,759
125841,14064,1055
122538,14065,531
129669,14065,1004
124076,14067,1555
125818,14067,1913
126587,14067,1949
130336,14068,961
122700,14103,1101
132745,14103,1587
128300,14103,1960
131962,14107,559
125555,14107,669
130031,14107,906
125304,14107,1524
122494,14107,1914
133879,14107,1948
129460,14111,1102
121298,14111,1184
129826,14120,1487
128564,14127,1908
126070,14135,1055
132684,14135,1700
121961,14137,1700
132852,14137,1754
124392,14142,834
122334,14144,759
126079,14144,1422
121012,14145,962
123525,14147,1365
122929,14155,1005
125855,14171,1184
123139,14184,766
122764,14184,1055
121810,14185,1571
122215,14190,1292
134299,14190,1343
122884,14192,814
131655,14192,1496
127742,14207,1034
126966,14207,1987
132154,14216,735
124115,14216,906
131064,14216,1987
123267,14224,858
121939,14224,1202
130545,14224,1524
130071,14231,712
123181,14231,1352
124388,14231,1670
121825,14232,792
128172,14232,876
120798,14232,1300
126040,14232,1914
123197,14238,1422
126026,14238,1914
128331,14255,654
128197,14255,756
127760,14259,559
132351,14259,1555
126183,14261,808
121334,14265,756
132178,14265,1409
126534,14265,1482
122773,14266,575
125067,14266,1300
121337,14267,1216
127505,14272,1522
126518,14275,669
132616,14275,1538
130620,14275,1571
125324,14279,916
128529,14279,1004
131335,14281,701
123095,14281,1675
126486,14284,973
133377,14284,1435
132849,14292,1553
134043,14296,531
129957,14296,962
133870,14296,1482
124800,14301,808
122872,14301,1487
120010,14301,1908
133995,14307,947
126800,14315,766
127014,14315,1212
123634,14315,1913
128956,14326,712
121132,14339,1292
134482,14339,1300
125026,14339,1913
124056,14342,1834
130949,14342,1908
129257,14342,1987
131709,14347,998
127030,14347,1340
127003,14348,1482
129798,14348,1974
133071,14350,1524
131158,14351,1538
121059,14351,1553
121122,14351,1571
126636,14355,1101
130262,14355,1170
124020,14355,1352
130084,14370,901
134717,14370,1482
122956,14380,584
124108,14380,1202
130986,14380,1253
134019,14382,531
120058,14382,573
127461,14382,575
129925,14382,1343
129341,14384,573
129181,14384,701
134917,14385,701
134378,14385,876
134703,14389,906
125886,14393,1522
126798,14397,1202
124748,14398,1422
122208,14398,1830
122969,14398,1913
134730,14400,1057
129923,14400,1830
132804,14409,624
131894,14409,1522
120677,14409,1678
128444,14413,916
128032,14413,1216
120174,14415,701
134963,14415,1757
133901,14416,1571
132808,14420,1834
122135,14421,1517
123920,14423,998
121341,14423,1057
124189,14423,1482
124618,14423,1538
120752,14423,1555
122371,14423,1913
121716,14433,998
127828,14433,1073
128889,14436,808
131884,14436,1057
128891,14436,1340
125690,14436,1553
133517,14437,1678
124464,14441,876
124606,14441,973
131421,14441,1216
126174,14441,1482
124610,14445,1060
127117,14445,1152
120000,14445,1778
127023,14446,573
122894,14446,1004
121664,14446,1359
133357,14451,701
125714,14451,712
122513,14451,1678
125898,14452,1170
130826,14452,1340
132653,14452,1948
126621,14465,654
129913,14465,1228
127477,14472,1555
134600,14479,881
131499,14479,1374
124568,14479,1908
127714,14483,559
126868,14494,1060
133141,14514,575
121381,14516,1034
122763,14516,1300
131740,14519,1004
124663,14519,1757
122399,14529,1164
120611,14530,575
129901,14530,618
132901,14530,808
130725,14530,1948
127707,14532,735
132525,14532,911
131785,14532,1951
127777,14535,814
132319,14538,808
134064,14538,1754
133370,14540,1987
129683,14546,1670
122396,14549,1675
128034,14550,792
132880,14550,1374
124626,14570,814
132907,14570,876
120844,14573,1228
121908,14575,624
123123,14575,1675
129237,14581,1949
127782,14584,1834
127719,14586,1754
129807,14590,911
131145,14590,1517
123656,14590,1670
132036,14590,1948
121993,14601,1164
125804,14601,1517
131142,14602,1700
127421,14605,669
130983,14629,1253
133540,14629,1487
126102,14629,1675
127517,14639,881
120199,14639,1060
126066,14639,1102
121333,14639,1202
121450,14647,559
122178,14655,624
133322,14655,794
131075,14657,669
120150,14659,1754
122824,14661,1333
128400,14661,1409
122094,14662,1757
128550,14662,1913
130366,14675,1005
127854,14675,1102
120382,14678,531
125389,14678,901
128813,14680,1670
120990,14682,1004
124637,14682,1598
125842,14682,1787
121447,14682,1830
128354,14682,1949
127136,14687,808
122122,14698,1700
127038,14704,756
125654,14704,1340
125148,14707,1292
128589,14714,858
126384,14723,1184
128368,14723,1435
134588,14747,1914
125278,14752,1571
133001,14753,1034
133062,14763,573
123011,14770,998
128209,14772,701
121587,14772,1333
128268,14772,1754
125448,14775,1300
134799,14783,1055
126338,14784,808
121556,14784,1055
122425,14784,1948
130462,14791,573
124411,14791,1164
132572,14829,1101
131737,14829,1487
126519,14845,814
125642,14845,1164
133909,14845,1598
130439,14847,1034
132950,14850,1228
130499,14859,1152
122545,14859,1176
128346,14859,1834
125854,14868,618
123761,14868,701
134143,14868,1422
124331,14868,1830
120606,14868,1949
125034,14868,1984
121935,14870,766
123142,14870,901
122573,14874,1216
131531,14874,1908
122955,14883,1340
129780,14887,1333
130310,14894,947
129721,14898,1538
127759,14898,1951
133513,14901,1170
131720,14901,1409
126925,14901,1787
126524,14906,559
121672,14906,1102
123130,14906,1830
134697,14910,1034
121731,14917,1152
120304,14919,1359
128655,14923,654
132193,14927,911
126237,14927,1949
127893,14932,1675
125868,14933,735
128807,14933,1365
124080,14933,1987
123245,14944,735
124967,14955,962
129930,14958,624
131810,14958,1757
134027,14963,584
121706,14963,998
122527,14963,1908
126455,14997,881
132972,14997,1164
132433,14997,1202
127683,14997,1913
129704,15005,1482
126936,15007,654
132041,15007,906
124603,15007,1202
132703,15013,1170
130223,15013,1435
133128,15015,513
120282,15015,1435
131179,15016,1517
134557,15029,669
134176,15029,794
131443,15039,1300
127594,15041,1522
130246,15048,1487
125513,15048,1678
123448,15049,513
121397,15049,531
122419,15049,1787
121432,15071,1359
131649,15076,618
120219,15076,1374
129078,15078,756
128412,15078,1987
123978,15083,701
129073,15088,766
124590,15088,1055
125531,15088,1292
121493,15089,1004
132924,15089,1352
133048,15099,756
120245,15099,1253
123185,15099,1300
129403,15100,792
132541,15100,962
125643,15108,1333
133343,15108,1374
134397,15108,1571
127713,15116,766
130940,15116,916
132020,15116,1340
125666,15119,559
125108,15119,1292
122104,15119,1359
123558,15124,712
130827,15124,1974
130253,15127,1675
124281,15129,1524
127115,15145,513
126308,15145,906
128875,15145,1340
133658,15145,1949
126467,15149,792
134923,15149,794
130878,15149,1677
133277,15152,1374
126516,15159,794
134852,15159,1949
128546,15162,1005
121923,15162,1102
124613,15163,624
132348,15163,834
129976,15168,794
127751,15168,1184
124014,15168,1333
127842,15168,1517
121258,15173,1102
131382,15173,1184
124976,15173,1300
133049,15197,1202
126205,15197,1435
128712,15203,901
133774,15218,947
133702,15218,1524
123999,15224,756
130731,15224,1359
128419,15226,1984
126093,15228,559
132949,15228,858
133660,15228,901
126543,15228,1176
132517,15232,735
123352,15232,1152
122474,15239,916
130586,15239,962
131975,15242,1228
124064,15242,1333
131484,15242,1914
125470,15246,1555
126584,15249,756
127102,15254,792
125043,15256,1202
120872,15272,575
132090,15272,735
127149,15272,1004
121328,15272,1300
130693,15276,792
126509,15276,1949
121183,15276,1987
129283,15287,858
122581,15287,973
130529,15287,1974
126457,15295,624
128952,15295,654
130115,15296,654
129339,15296,1830
128631,15298,1202
128973,15300,584
128424,15300,1036
127845,15309,1951
127675,15318,669
131033,15318,881
125665,15318,906
128041,15318,973
124111,15322,964
127383,15322,1343
124445,15323,624
127037,15323,1060
128375,15340,947
134425,15349,1555
125807,15351,1343
130261,15356,712
127550,15356,1036
121677,15358,834
131043,15371,766
124794,15372,876
124819,15372,1055
134859,15372,1101
126180,15372,1960
127554,15374,973
132865,15374,1340
127169,15378,876
129287,15378,1101
123868,15378,1365
133458,15412,573
126280,15412,1004
130426,15418,1060
132717,15418,1374
120564,15418,1984
132180,15425,916
134392,15425,1073
121109,15428,1004
134288,15428,1365
122583,15428,1951
125883,15432,1522
128464,15432,1553
131113,15432,1555
134590,15439,1034
123071,15439,1496
131835,15441,531
128852,15441,1212
130970,15441,1365
122160,15442,901
132638,15451,1060
130765,15451,1675
122738,15452,961
123280,15452,1253
128587,15452,1522
126361,15454,735
132756,15454,1522
124449,15460,794
133130,15460,1482
131565,15460,1553
120311,15467,654
125862,15467,962
129990,15467,1778
120019,15470,1202
130856,15477,618
130011,15477,964
123146,15477,1374
130461,15481,513
134660,15481,618
128729,15490,1152
132828,15493,759
129122,15493,1487
128638,15496,575
126972,15496,794
127652,15499,618
132672,15502,1678
130076,15513,1830
124561,15516,1212
130938,15516,1524
121538,15516,1700
120055,15523,654
122464,15526,1300
132660,15528,1300
120393,15528,1365
122609,15529,901
132371,15529,1102
134235,15529,1522
131918,15529,1787
127483,15531,947
123930,15531,1352
133179,15531,1517
121076,15531,1830
125344,15542,1055
121286,15542,1164
126147,15542,1343
132799,15548,756
131715,15548,1700
129981,15552,1496
122928,15552,1677
122820,15552,1678
126546,15557,1522
131788,15561,961
129989,15571,1409
